STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK
100,1470001110,168,19,1,2.59,,26.02,1
100,3010016584,168,7,1,3.05,,27.44,1
100,3010021196,168,4,1,3.05,,27.44,1
100,3828112263,168,19,1,0.99,,30.9,1
100,3828112267,168,11,1,0.99,,30.6,1
100,3828112271,168,2,1,0.99,,30.7,1
100,3828112277,168,22,1,1.59,,51.57,1
100,3828112289,168,5,1,1.99,,29.69,1
100,3828112409,168,7,1,0.99,,29.69,1
100,4400000516,168,10,1,2.93,,30.44,1
100,4400000527,168,7,1,2.89,,25.95,1
100,4400000551,168,74,1,2.99,,25.98,1
100,4400000655,168,2,1,3.25,,27.35,1
100,4400000720,168,15,1,3.25,,27.35,1
100,4400003721,168,0,1,0,,0,1
100,4400003732,168,12,1,2.99,,25.98,1
100,4400004713,168,2,1,2.89,,25.95,1
100,7974600016,168,7,1,1.89,,30.37,1
2,1470001100,169,16,1,1.59,B,33.96,1
2,1470001110,169,16,1,2.39,,25.06,1
2,3010016584,169,8,1,3.05,,27.44,1
2,3010021196,169,9,1,3.05,,27.44,1
2,3828112263,169,4,1,0.99,,30.9,1
2,3828112267,169,9,1,0.99,,30.6,1
2,3828112271,169,11,1,0.99,,30.7,1
2,3828112277,169,24,1,1.59,,51.57,1
2,3828112289,169,16,1,1.89,S,25.97,1
2,3828112409,169,6,1,0.99,,29.69,1
2,4400000516,169,24,1,2.57,,22.37,1
2,4400000527,169,22,1,2.89,,25.95,1
2,4400000551,169,26,1,2.99,,25.98,1
2,4400000655,169,5,1,3.25,,27.35,1
2,4400000720,169,18,1,3.25,,27.35,1
2,4400003721,169,15,1,2.85,,32.77,1
2,4400003732,169,7,1,2.99,,25.98,1
2,4400004713,169,16,1,2.89,,25.95,1
2,7974600016,169,23,1,1.89,,30.37,1
12,1470001100,169,36,2,3,B,30,1
12,1470001110,169,17,1,2.59,,26.02,1
12,3010016584,169,3,1,3.05,,27.44,1
12,3010021196,169,8,1,3.05,,27.44,1
12,3828112263,169,32,1,0.99,,30.91,1
12,3828112267,169,17,1,0.99,,30.61,1
12,3828112271,169,24,1,0.99,,30.71,1
12,3828112277,169,17,1,1.59,,51.57,1
12,3828112289,169,25,1,1.89,S,25.98,1
12,3828112409,169,42,1,0.99,,29.7,1
12,4400000516,169,25,1,2.93,B,31.91,1
12,4400000527,169,12,1,2.89,,25.95,1
12,4400000551,169,33,1,2.99,,25.99,1
12,4400000655,169,2,1,3.25,,27.35,1
12,4400000720,169,30,1,3.25,,27.35,1
12,4400003721,169,17,1,2.33,,17.77,1
12,4400003732,169,2,1,2.99,,25.99,1
12,4400004713,169,18,1,2.89,,25.95,1
12,7974600016,169,31,1,1.89,,30.37,1
50,1470001100,169,13,2,3,B,30,1
50,1470001110,169,12,1,2.59,,26.02,1
50,3010016584,169,7,1,3.05,,27.44,1
50,3010021196,169,7,1,3.05,,27.44,1
50,3828112263,169,3,1,0.99,,30.91,1
50,3828112267,169,8,1,0.99,,30.61,1
50,3828112271,169,8,1,0.99,,30.71,1
50,3828112277,169,10,1,1.59,,51.57,1
50,3828112289,169,15,1,1.89,S,25.98,1
50,3828112409,169,5,1,0.99,,29.7,1
50,4400000516,169,10,1,2.93,B,31.91,1
50,4400000527,169,5,1,2.89,,25.95,1
50,4400000551,169,31,1,2.99,,25.99,1
50,4400000655,169,1,1,3.25,,27.35,1
50,4400000720,169,27,1,3.25,,27.35,1
50,4400003721,169,7,1,2.59,,26.02,1
50,4400003732,169,5,1,2.99,,25.99,1
50,4400004713,169,4,1,2.89,,25.95,1
50,7974600016,169,4,1,1.89,,30.37,1
75,1470001100,169,22,1,1.55,B,32.25,1
75,1470001110,169,15,1,2.4,,25.04,1
75,3010016584,169,8,1,3.05,,27.44,1
75,3010021196,169,11,1,3.05,,27.44,1
75,3828112263,169,14,1,0.99,,30.9,1
75,3828112267,169,12,1,0.99,,30.6,1
75,3828112271,169,14,1,0.99,,30.7,1
75,3828112277,169,28,1,1.59,,51.57,1
75,3828112289,169,13,1,1.89,S,25.97,1
75,3828112409,169,21,1,0.99,,29.69,1
75,4400000516,169,23,1,2.19,,8.9,1
75,4400000527,169,23,1,2.89,,25.95,1
75,4400000551,169,22,1,2.99,,25.98,1
75,4400000655,169,3,1,3.25,,27.35,1
75,4400000720,169,15,1,3.25,,27.35,1
75,4400003721,169,11,1,2.59,,26.02,1
75,4400003732,169,3,1,2.99,,25.98,1
75,4400004713,169,14,1,2.89,,25.95,1
75,7974600016,169,7,1,1.89,,30.37,1
100,1470001100,169,18,1,1.5,B,30,1
100,1470001110,169,22,1,2.49,,25.34,1
100,3010016584,169,8,1,3.05,,27.44,1
100,3010021196,169,10,1,3.05,,27.44,1
100,3828112263,169,17,1,0.99,,30.9,1
100,3828112267,169,15,1,0.99,,30.6,1
100,3828112271,169,14,1,0.99,,30.7,1
100,3828112277,169,19,1,1.59,,51.57,1
100,3828112289,169,26,1,1.89,S,25.97,1
100,3828112409,169,1,1,0.99,,29.69,1
100,4400000516,169,23,1,2.48,,19.55,1
100,4400000527,169,18,1,2.89,,25.95,1
100,4400000551,169,66,1,2.99,,25.98,1
100,4400000655,169,4,1,3.25,,27.35,1
100,4400000720,169,31,1,3.25,,27.35,1
100,4400003721,169,18,1,2.59,,26.02,1
100,4400003732,169,5,1,2.99,,25.98,1
100,4400004713,169,7,1,2.89,,25.95,1
100,7974600016,169,14,1,1.89,,30.37,1
2,1470001100,170,19,1,1.69,,31.06,1
2,1470001110,170,17,1,2.19,B,23.92,1
2,3010016584,170,6,1,3.05,,27.44,1
2,3010021196,170,6,1,3.05,,27.44,1
2,3828112263,170,4,1,0.97,,29.48,1
2,3828112267,170,6,1,0.98,,29.89,1
2,3828112271,170,9,1,0.97,,29.27,1
2,3828112277,170,11,1,1.59,,51.57,1
2,3828112289,170,13,1,1.99,,29.69,1
2,3828112409,170,9,1,0.96,,27.5,1
2,4400000516,170,59,1,1.99,B,0.25,1
2,4400000527,170,20,1,2.89,,25.95,1
2,4400000551,170,19,1,2.99,,25.98,1
2,4400000655,170,4,1,3.25,,27.35,1
2,4400000720,170,19,1,3.25,,27.35,1
2,4400003721,170,23,1,2.85,,34.98,1
2,4400003732,170,8,1,2.99,,25.98,1
2,4400004713,170,13,1,2.89,,25.95,1
2,7974600016,170,10,1,1.89,,30.37,1
12,1470001100,170,15,1,1.69,,37.87,1
12,1470001110,170,23,1,2.19,S,23.93,1
12,3010016584,170,7,1,3.05,,27.44,1
12,3010021196,170,8,1,3.05,,27.44,1
12,3828112263,170,34,1,0.99,,30.91,1
12,3828112267,170,20,1,0.99,,30.61,1
12,3828112271,170,26,1,0.99,,30.71,1
12,3828112277,170,20,1,1.59,,51.57,1
12,3828112289,170,16,1,1.99,,29.7,1
12,3828112409,170,31,1,0.99,,29.7,1
12,4400000516,170,55,1,1.99,B,0.25,1
12,4400000527,170,19,1,2.89,,25.95,1
12,4400000551,170,27,1,2.99,,25.99,1
12,4400000655,170,2,1,3.25,,27.35,1
12,4400000720,170,22,1,3.25,,27.35,1
12,4400003721,170,22,1,2.33,,17.77,1
12,4400003732,170,5,1,2.99,,25.99,1
12,4400004713,170,9,1,2.89,,25.95,1
12,7974600016,170,31,1,1.89,,30.37,1
50,1470001100,170,7,1,1.69,,37.87,1
50,1470001110,170,13,1,2.19,S,23.93,1
50,3010016584,170,1,1,3.05,,27.44,1
50,3010021196,170,8,1,3.05,,27.44,1
50,3828112263,170,4,1,0.99,,30.91,1
50,3828112267,170,14,1,0.99,,30.61,1
50,3828112271,170,13,1,0.99,,30.71,1
50,3828112277,170,11,1,1.59,,51.57,1
50,3828112289,170,16,1,1.99,,29.7,1
50,3828112409,170,9,1,0.99,,29.7,1
50,4400000516,170,40,1,1.99,B,0.25,1
50,4400000527,170,12,1,2.89,,25.95,1
50,4400000551,170,32,1,2.99,,25.99,1
50,4400000655,170,0,1,0,,0,1
50,4400000720,170,25,1,3.25,,27.35,1
50,4400003721,170,9,1,2.59,,26.02,1
50,4400003732,170,6,1,2.99,,25.99,1
50,4400004713,170,3,1,2.89,,25.95,1
50,7974600016,170,7,1,1.89,,30.37,1
75,1470001100,170,14,1,1.69,,36.21,1
75,1470001110,170,24,1,2.19,B,23.92,1
75,3010016584,170,4,1,3.05,,27.44,1
75,3010021196,170,2,1,3.05,,27.44,1
75,3828112263,170,16,1,0.97,,29.48,1
75,3828112267,170,14,1,0.97,,29.17,1
75,3828112271,170,18,1,0.96,,28.54,1
75,3828112277,170,23,1,1.59,,51.57,1
75,3828112289,170,13,1,1.99,,29.69,1
75,3828112409,170,11,1,0.97,,28.24,1
75,4400000516,170,56,1,1.99,B,0.25,1
75,4400000527,170,19,1,2.89,,25.95,1
75,4400000551,170,25,1,2.99,,25.98,1
75,4400000655,170,2,1,3.25,,27.35,1
75,4400000720,170,8,1,3.25,,27.35,1
75,4400003721,170,16,1,2.59,,27.18,1
75,4400003732,170,4,1,2.99,,25.98,1
75,4400004713,170,9,1,2.89,,25.95,1
75,7974600016,170,19,1,1.89,,30.37,1
100,1470001100,170,18,1,1.69,,34.61,1
100,1470001110,170,32,1,2.19,B,23.92,1
100,3010016584,170,11,1,3.05,,27.44,1
100,3010021196,170,6,1,3.05,,27.44,1
100,3828112263,170,12,1,0.99,,30.9,1
100,3828112267,170,29,1,0.96,,28.43,1
100,3828112271,170,16,1,0.97,,29.27,1
100,3828112277,170,25,1,1.59,,51.57,1
100,3828112289,170,22,1,1.99,,29.69,1
100,3828112409,170,14,1,0.97,,28.24,1
100,4400000516,170,49,1,1.99,B,0.25,1
100,4400000527,170,16,1,2.89,,25.95,1
100,4400000551,170,62,1,2.99,,25.98,1
100,4400000655,170,4,1,3.25,,27.35,1
100,4400000720,170,30,1,3.25,,27.35,1
100,4400003721,170,11,1,2.59,,28.57,1
100,4400003732,170,7,1,2.99,,25.98,1
100,4400004713,170,7,1,2.89,,25.95,1
100,7974600016,170,14,1,1.89,,30.37,1
2,1470001100,171,9,1,1.69,,26.03,1
2,1470001110,171,9,1,2.36,B,29.4,1
2,3010016584,171,8,1,3.05,,27.44,1
2,3010021196,171,7,1,3.05,,27.44,1
2,3828112263,171,4,1,0.94,B,27.23,1
2,3828112267,171,8,1,0.94,B,26.91,1
2,3828112271,171,5,1,0.94,B,27.02,1
2,3828112277,171,15,1,1.59,,51.57,1
2,3828112289,171,10,1,1.99,,29.69,1
2,3828112409,171,5,1,0.94,B,25.95,1
2,4400000516,171,14,1,2.93,,31.36,1
2,4400000527,171,17,1,2.89,,25.95,1
2,4400000551,171,26,1,2.99,,25.98,1
2,4400000655,171,3,1,3.25,,27.35,1
2,4400000720,171,19,1,3.25,,27.35,1
2,4400003721,171,22,1,2.85,,36.98,1
2,4400003732,171,7,1,2.99,,25.98,1
2,4400004713,171,5,1,2.89,,25.95,1
2,7974600016,171,13,1,1.89,,30.37,1
12,1470001100,171,19,1,1.69,,26.04,1
12,1470001110,171,21,1,2.19,B,23.93,1
12,3010016584,171,8,1,3.05,,27.44,1
12,3010021196,171,5,1,3.05,,27.44,1
12,3828112263,171,39,1,0.94,B,27.23,1
12,3828112267,171,20,1,0.94,,26.91,1
12,3828112271,171,43,1,0.94,,27.02,1
12,3828112277,171,13,1,1.59,,51.57,1
12,3828112289,171,11,1,1.99,,29.7,1
12,3828112409,171,35,1,0.94,,25.96,1
12,4400000516,171,13,1,2.93,,31.91,1
12,4400000527,171,5,1,2.89,,25.95,1
12,4400000551,171,34,1,2.99,,25.99,1
12,4400000655,171,2,1,3.25,,27.35,1
12,4400000720,171,28,1,3.25,,27.35,1
12,4400003721,171,18,1,2.33,,22.92,1
12,4400003732,171,1,1,2.99,,25.99,1
12,4400004713,171,11,1,2.89,,25.95,1
12,7974600016,171,31,1,1.89,,30.37,1
50,1470001100,171,12,1,1.69,,26.04,1
50,1470001110,171,12,1,2.19,B,23.93,1
50,3010016584,171,4,1,3.05,,27.44,1
50,3010021196,171,4,1,3.05,,27.44,1
50,3828112263,171,3,1,0.94,B,27.23,1
50,3828112267,171,12,1,0.94,,26.91,1
50,3828112271,171,3,1,0.94,,27.02,1
50,3828112277,171,10,1,1.59,,51.57,1
50,3828112289,171,12,1,1.99,,29.7,1
50,3828112409,171,3,1,0.94,,25.96,1
50,4400000516,171,10,1,2.93,,31.91,1
50,4400000527,171,7,1,2.89,,25.95,1
50,4400000551,171,29,1,2.99,,25.99,1
50,4400000655,171,1,1,3.25,,27.35,1
50,4400000720,171,12,1,3.25,,27.35,1
50,4400003721,171,16,1,2.59,,30.66,1
50,4400003732,171,3,1,2.99,,25.99,1
50,4400004713,171,0,1,0,,0,1
50,7974600016,171,3,1,1.89,,30.37,1
75,1470001100,171,13,1,1.69,,26.03,1
75,1470001110,171,14,1,2.33,B,28.49,1
75,3010016584,171,4,1,3.05,,27.44,1
75,3010021196,171,3,1,3.05,,27.44,1
75,3828112263,171,8,1,0.94,B,27.23,1
75,3828112267,171,17,1,0.94,B,26.91,1
75,3828112271,171,8,1,0.94,B,27.02,1
75,3828112277,171,13,1,1.59,,51.57,1
75,3828112289,171,4,1,1.99,,29.69,1
75,3828112409,171,20,1,0.94,B,25.95,1
75,4400000516,171,10,1,2.93,,31.39,1
75,4400000527,171,8,1,2.89,,25.95,1
75,4400000551,171,16,1,2.99,,25.98,1
75,4400000655,171,3,1,3.25,,27.35,1
75,4400000720,171,13,1,3.25,,27.35,1
75,4400003721,171,19,1,2.59,,30.65,1
75,4400003732,171,6,1,2.99,,25.98,1
75,4400004713,171,6,1,2.89,,25.95,1
75,7974600016,171,14,1,1.89,,30.37,1
100,1470001100,171,14,1,1.69,,26.03,1
100,1470001110,171,28,1,2.39,B,30.29,1
100,3010016584,171,11,1,3.05,,27.44,1
100,3010021196,171,18,1,3.05,,27.44,1
100,3828112263,171,12,1,0.94,B,27.23,1
100,3828112267,171,13,1,0.94,B,26.91,1
100,3828112271,171,14,1,0.94,B,27.02,1
100,3828112277,171,19,1,1.59,,51.57,1
100,3828112289,171,13,1,1.99,,29.69,1
100,3828112409,171,15,1,0.94,B,25.95,1
100,4400000516,171,20,1,2.93,,31.29,1
100,4400000527,171,12,1,2.89,,25.95,1
100,4400000551,171,52,1,2.99,,25.98,1
100,4400000655,171,1,1,3.25,,27.35,1
100,4400000720,171,33,1,3.25,,27.35,1
100,4400003721,171,36,1,2.59,,30.65,1
100,4400003732,171,12,1,2.99,,25.98,1
100,4400004713,171,2,1,2.89,,25.95,1
100,7974600016,171,12,1,1.89,,30.37,1
2,1470001100,172,10,1,1.69,,26.03,1
2,1470001110,172,10,1,2.59,,35.67,1
2,3010016584,172,5,1,3.05,,27.44,1
2,3010021196,172,1,1,3.05,,27.44,1
2,3828112263,172,8,1,0.94,B,27.23,1
2,3828112267,172,6,1,0.94,B,26.7,1
2,3828112271,172,3,1,0.94,B,27.02,1
2,3828112277,172,13,1,1.59,,51.57,1
2,3828112289,172,7,1,1.99,,29.69,1
2,3828112409,172,6,1,0.94,B,25.85,1
2,4400000516,172,9,1,2.93,,26.96,1
2,4400000527,172,17,1,2.89,,25.95,1
2,4400000551,172,11,1,2.99,,25.98,1
2,4400000655,172,4,1,3.25,,27.35,1
2,4400000720,172,14,1,3.25,,27.35,1
2,4400003721,172,14,1,2.85,,36.98,1
2,4400003732,172,6,1,2.99,,25.98,1
2,4400004713,172,8,1,2.89,,25.95,1
2,7974600016,172,14,1,1.89,,30.37,1
12,1470001100,172,16,1,1.69,,26.04,1
12,1470001110,172,11,1,2.59,,35.68,1
12,3010016584,172,6,1,3.05,,27.44,1
12,3010021196,172,6,1,3.05,,27.44,1
12,3828112263,172,31,1,0.94,,27.23,1
12,3828112267,172,19,1,0.94,B,26.91,1
12,3828112271,172,18,1,0.94,,27.02,1
12,3828112277,172,16,1,1.59,,51.57,1
12,3828112289,172,11,1,1.99,,29.7,1
12,3828112409,172,30,1,0.94,B,25.96,1
12,4400000516,172,7,1,2.93,,26.96,1
12,4400000527,172,7,1,2.89,,25.95,1
12,4400000551,172,24,1,2.99,,25.99,1
12,4400000655,172,0,1,0,,0,1
12,4400000720,172,21,1,3.25,,27.35,1
12,4400003721,172,14,1,2.33,,22.92,1
12,4400003732,172,2,1,2.99,,25.99,1
12,4400004713,172,3,1,2.89,,25.95,1
12,7974600016,172,18,1,1.89,,30.37,1
50,1470001100,172,9,1,1.69,,26.04,1
50,1470001110,172,5,1,2.59,,35.68,1
50,3010016584,172,3,1,3.05,,27.44,1
50,3010021196,172,4,1,3.05,,27.44,1
50,3828112263,172,2,1,0.94,,27.23,1
50,3828112267,172,4,1,0.94,B,26.91,1
50,3828112271,172,6,1,0.94,,27.02,1
50,3828112277,172,6,1,1.59,,51.57,1
50,3828112289,172,6,1,1.99,,29.7,1
50,3828112409,172,5,1,0.94,B,25.96,1
50,4400000516,172,6,1,2.93,,26.96,1
50,4400000527,172,5,1,2.89,,25.95,1
50,4400000551,172,22,1,2.99,,25.99,1
50,4400000655,172,1,1,3.25,,27.35,1
50,4400000720,172,4,1,3.25,,27.35,1
50,4400003721,172,3,1,2.59,,30.66,1
50,4400003732,172,4,1,2.99,,25.99,1
50,4400004713,172,0,1,0,,0,1
50,7974600016,172,3,1,1.89,,30.37,1
75,1470001100,172,16,1,1.69,,26.03,1
75,1470001110,172,6,1,2.59,,35.67,1
75,3010016584,172,7,1,3.05,,27.44,1
75,3010021196,172,0,1,0,,0,1
75,3828112263,172,16,1,0.94,B,27.23,1
75,3828112267,172,9,1,0.94,B,26.91,1
75,3828112271,172,13,1,0.94,B,27.02,1
75,3828112277,172,8,1,1.59,,51.57,1
75,3828112289,172,12,1,1.99,,29.69,1
75,3828112409,172,11,1,0.94,B,25.95,1
75,4400000516,172,13,1,2.93,,26.96,1
75,4400000527,172,10,1,2.89,,25.95,1
75,4400000551,172,18,1,2.99,,25.98,1
75,4400000655,172,1,1,3.25,,27.35,1
75,4400000720,172,15,1,3.25,,27.35,1
75,4400003721,172,10,1,2.59,,30.65,1
75,4400003732,172,2,1,2.99,,25.98,1
75,4400004713,172,6,1,2.89,,25.95,1
75,7974600016,172,10,1,1.89,,30.37,1
100,1470001100,172,17,1,1.69,,26.03,1
100,1470001110,172,16,1,2.59,,35.67,1
100,3010016584,172,4,1,3.05,,27.44,1
100,3010021196,172,13,1,3.05,,27.44,1
100,3828112263,172,4,1,0.94,B,27.23,1
100,3828112267,172,13,1,0.94,B,26.91,1
100,3828112271,172,5,1,0.94,B,27.02,1
100,3828112277,172,8,1,1.59,,51.57,1
100,3828112289,172,15,1,1.99,,29.69,1
100,3828112409,172,13,1,0.94,B,25.95,1
100,4400000516,172,13,1,2.93,,26.96,1
100,4400000527,172,4,1,2.89,,25.95,1
100,4400000551,172,44,1,2.99,,25.98,1
100,4400000655,172,1,1,3.25,,27.35,1
100,4400000720,172,20,1,3.25,,27.35,1
100,4400003721,172,23,1,2.59,,30.65,1
100,4400003732,172,3,1,2.99,,25.98,1
100,4400004713,172,6,1,2.89,,25.95,1
100,7974600016,172,5,1,1.89,,30.37,1
2,1470001100,173,16,1,1.69,,26.03,1
2,1470001110,173,8,1,2.59,,35.67,1
2,3010016584,173,5,1,3.05,,27.44,1
2,3010021196,173,8,1,3.05,,33.8,1
2,3828112263,173,3,1,0.94,B,27.23,1
2,3828112267,173,10,1,0.96,B,27.7,1
2,3828112271,173,21,1,0.96,B,26.04,1
2,3828112277,173,16,1,1.59,,51.57,1
2,3828112289,173,8,1,1.99,,29.69,1
2,3828112409,173,13,1,0.97,B,27.52,1
2,4400000516,173,15,1,2.93,,26.96,1
2,4400000527,173,24,1,2.89,,25.95,1
2,4400000551,173,27,1,2.99,,25.98,1
2,4400000655,173,5,1,3.25,,28.09,1
2,4400000720,173,22,1,3.25,,28.89,1
2,4400003721,173,9,1,2.85,,34.66,1
2,4400003732,173,7,1,2.99,,25.98,1
2,4400004713,173,9,1,2.89,,25.95,1
2,7974600016,173,12,1,1.89,,30.37,1
12,1470001100,173,19,1,1.69,,26.04,1
12,1470001110,173,15,1,2.59,,35.68,1
12,3010016584,173,5,1,3.05,,27.44,1
12,3010021196,173,4,1,3.05,,27.44,1
12,3828112263,173,15,1,0.94,,27.23,1
12,3828112267,173,15,1,0.94,B,26.91,1
12,3828112271,173,27,1,0.94,,27.02,1
12,3828112277,173,16,1,1.59,,51.57,1
12,3828112289,173,37,1,1.99,,29.7,1
12,3828112409,173,36,1,0.94,B,25.96,1
12,4400000516,173,9,1,2.93,,26.96,1
12,4400000527,173,11,1,2.89,,25.95,1
12,4400000551,173,29,1,2.99,,25.99,1
12,4400000655,173,4,1,3.25,,27.35,1
12,4400000720,173,20,1,3.25,,27.35,1
12,4400003721,173,12,1,2.33,,22.92,1
12,4400003732,173,7,1,2.99,,25.99,1
12,4400004713,173,15,1,2.89,,25.95,1
12,7974600016,173,28,1,1.89,,30.37,1
50,1470001100,173,6,1,1.69,,26.04,1
50,1470001110,173,7,1,2.59,,35.68,1
50,3010016584,173,0,1,0,,0,1
50,3010021196,173,5,1,3.05,,27.44,1
50,3828112263,173,6,1,0.94,,27.23,1
50,3828112267,173,9,1,0.94,B,26.91,1
50,3828112271,173,3,1,0.94,,27.02,1
50,3828112277,173,8,1,1.59,,51.57,1
50,3828112289,173,10,1,1.99,,29.7,1
50,3828112409,173,3,1,0.94,B,25.96,1
50,4400000516,173,9,1,2.93,,26.96,1
50,4400000527,173,3,1,2.89,,25.95,1
50,4400000551,173,26,1,2.99,,25.99,1
50,4400000655,173,1,1,3.25,,27.35,1
50,4400000720,173,18,1,3.25,,27.35,1
50,4400003721,173,4,1,2.59,,30.66,1
50,4400003732,173,0,1,0,,0,1
50,4400004713,173,9,1,2.89,,25.95,1
50,7974600016,173,6,1,1.89,,30.37,1
75,1470001100,173,19,1,1.69,,26.03,1
75,1470001110,173,16,1,2.59,,35.67,1
75,3010016584,173,8,1,3.05,,27.44,1
75,3010021196,173,3,1,3.05,,27.44,1
75,3828112263,173,14,1,0.97,B,29.07,1
75,3828112267,173,12,1,0.96,B,27.5,1
75,3828112271,173,19,1,0.95,B,25.26,1
75,3828112277,173,12,1,1.59,,51.57,1
75,3828112289,173,7,1,1.99,,29.69,1
75,3828112409,173,12,1,0.97,B,27.52,1
75,4400000516,173,15,1,2.93,,26.96,1
75,4400000527,173,8,1,2.89,,25.95,1
75,4400000551,173,22,1,2.99,,25.98,1
75,4400000655,173,3,1,3.25,,28.58,1
75,4400000720,173,13,1,3.25,,29.63,1
75,4400003721,173,7,1,2.59,,28.68,1
75,4400003732,173,2,1,2.99,,25.98,1
75,4400004713,173,15,1,2.89,,25.95,1
75,7974600016,173,14,1,1.89,,30.37,1
100,1470001100,173,13,1,1.69,,26.03,1
100,1470001110,173,23,1,2.59,,35.67,1
100,3010016584,173,8,1,3.05,,27.44,1
100,3010021196,173,8,1,3.05,,31.27,1
100,3828112263,173,10,1,0.96,B,28.54,1
100,3828112267,173,6,1,0.99,,29.89,1
100,3828112271,173,14,1,0.97,B,26.8,1
100,3828112277,173,14,1,1.59,,51.57,1
100,3828112289,173,24,1,1.99,,29.69,1
100,3828112409,173,11,1,0.94,B,25.21,1
100,4400000516,173,16,1,2.93,,26.96,1
100,4400000527,173,19,1,2.89,,25.95,1
100,4400000551,173,77,1,2.99,,25.98,1
100,4400000655,173,3,1,3.25,,29.81,1
100,4400000720,173,37,1,3.25,,28.55,1
100,4400003721,173,20,1,2.59,,28.57,1
100,4400003732,173,9,1,2.99,,25.98,1
100,4400004713,173,12,1,2.89,,25.95,1
100,7974600016,173,10,1,1.89,,30.37,1
2,1470001100,174,13,1,1.69,,26.03,1
2,1470001110,174,15,1,2.59,,31.81,1
2,3010016584,174,6,1,3.05,,27.44,1
2,3010021196,174,8,1,3.05,,37.6,1
2,3828112263,174,12,1,0.99,,29.19,1
2,3828112267,174,12,1,0.99,,29.39,1
2,3828112271,174,12,1,0.99,,28.28,1
2,3828112277,174,20,1,1.59,,51.57,1
2,3828112289,174,18,1,1.99,,29.69,1
2,3828112409,174,11,1,0.99,,28.88,1
2,4400000516,174,20,1,2.93,,26.96,1
2,4400000527,174,21,1,2.89,,25.95,1
2,4400000551,174,42,1,2.99,,25.98,1
2,4400000655,174,5,1,3.25,,31.04,1
2,4400000720,174,38,1,3.25,,31.04,1
2,4400003721,174,16,1,2.85,,32.77,1
2,4400003732,174,8,1,2.99,,25.98,1
2,4400004713,174,14,1,2.89,,25.95,1
2,7974600016,174,13,1,1.89,,30.37,1
12,1470001100,174,19,1,1.69,,26.04,1
12,1470001110,174,10,1,2.59,,35.68,1
12,3010016584,174,6,1,3.05,,27.44,1
12,3010021196,174,3,1,3.05,,37.61,1
12,3828112263,174,20,1,0.99,,29.8,1
12,3828112267,174,19,1,0.99,,29.39,1
12,3828112271,174,29,1,0.99,,28.28,1
12,3828112277,174,19,1,1.59,,51.57,1
12,3828112289,174,55,1,1.99,,29.7,1
12,3828112409,174,32,1,0.99,,28.99,1
12,4400000516,174,13,1,2.93,,26.96,1
12,4400000527,174,25,1,2.89,,25.95,1
12,4400000551,174,30,1,2.99,S,25.99,1
12,4400000655,174,5,1,3.25,,31.05,1
12,4400000720,174,24,1,3.25,,31.05,1
12,4400003721,174,14,1,2.33,,17.77,1
12,4400003732,174,7,1,2.99,S,25.99,1
12,4400004713,174,15,1,2.89,,25.95,1
12,7974600016,174,33,1,1.89,,30.37,1
50,1470001100,174,6,1,1.69,,26.04,1
50,1470001110,174,13,1,2.59,,35.68,1
50,3010016584,174,2,1,3.05,,27.44,1
50,3010021196,174,7,1,3.05,,37.61,1
50,3828112263,174,6,1,0.99,,29.8,1
50,3828112267,174,10,1,0.99,,29.39,1
50,3828112271,174,14,1,0.99,,28.28,1
50,3828112277,174,14,1,1.59,,51.57,1
50,3828112289,174,15,1,1.99,,29.7,1
50,3828112409,174,10,1,0.99,,28.99,1
50,4400000516,174,9,1,2.93,,26.96,1
50,4400000527,174,11,1,2.89,,25.95,1
50,4400000551,174,43,1,2.99,S,25.99,1
50,4400000655,174,3,1,3.25,,31.05,1
50,4400000720,174,27,1,3.25,,31.05,1
50,4400003721,174,4,1,2.59,,26.02,1
50,4400003732,174,6,1,2.99,S,25.99,1
50,4400004713,174,7,1,2.89,,25.95,1
50,7974600016,174,8,1,1.89,,30.37,1
75,1470001100,174,17,1,1.69,,26.03,1
75,1470001110,174,6,1,2.59,,32.47,1
75,3010016584,174,7,1,3.05,,27.44,1
75,3010021196,174,6,1,3.05,,37.6,1
75,3828112263,174,6,1,0.99,,29.49,1
75,3828112267,174,17,1,0.99,,29.19,1
75,3828112271,174,10,1,0.99,,28.28,1
75,3828112277,174,16,1,1.59,,51.57,1
75,3828112289,174,7,1,1.99,,29.69,1
75,3828112409,174,11,1,0.99,,28.98,1
75,4400000516,174,13,1,2.93,,26.96,1
75,4400000527,174,16,1,2.89,,25.95,1
75,4400000551,174,23,1,2.99,,25.98,1
75,4400000655,174,1,1,3.25,,31.04,1
75,4400000720,174,11,1,3.25,,31.04,1
75,4400003721,174,6,1,2.59,,26.02,1
75,4400003732,174,10,1,2.99,,25.98,1
75,4400004713,174,17,1,2.89,,25.95,1
75,7974600016,174,8,1,1.89,,30.37,1
100,1470001100,174,18,1,1.69,,26.03,1
100,1470001110,174,24,1,2.59,,31.66,1
100,3010016584,174,11,1,3.05,,27.44,1
100,3010021196,174,22,1,3.05,,37.6,1
100,3828112263,174,10,1,0.99,,29.69,1
100,3828112267,174,22,1,0.99,,29.39,1
100,3828112271,174,17,1,0.99,,28.28,1
100,3828112277,174,15,1,1.59,,51.57,1
100,3828112289,174,9,1,1.99,,29.69,1
100,3828112409,174,16,1,0.99,,28.98,1
100,4400000516,174,16,1,2.93,,26.96,1
